LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,AVG_BILL_AMT,AVG_PAY_AMT,MAX_BILL_AMT,MAX_PAY_AMT,CREDIT_UTILIZATION,TOTAL_PAYMENT,TOTAL_BILL,PAYMENT_TO_BILL_RATIO,AVG_PAYMENT_STATUS,NUM_DELAYED_PAYMENTS,AGE_GROUP
80000,1,2,2,26,2,0,0,0,0,0,14029,15493,16630,17055,17629,18186,2000,1700,1000,1000,1000,1000,1,16503.666666666668,1283.3333333333333,18186,2000,0.20629583333333334,7700,99022,0.07776049766718507,0.3333333333333333,1,26-35
400000,1,2,1,34,-1,-1,-1,-1,-1,-1,19660,9666,11867,7839,14837,7959,9677,11867,7839,14837,7959,5712,0,11971.333333333334,9648.5,19660,14837,0.029928333333333335,57891,71828,0.8059670323550705,-1.0,0,26-35
240000,2,2,2,38,0,0,0,0,-1,-1,50254,51445,53015,52479,1307,1203,2000,3000,3000,1307,1203,563,0,34950.5,1845.5,53015,3000,0.14562708333333332,11073,209703,0.05280325031115435,-0.3333333333333333,0,36-50
50000,1,3,2,37,2,2,2,3,2,2,46004,45976,48953,48851,49318,51143,1000,4035,1000,1400,2800,0,1,48374.166666666664,1705.8333333333333,51143,4035,0.9674833333333333,10235,290245,0.03526331202949232,2.1666666666666665,6,36-50
450000,1,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0,0.0,-1.5,1,36-50
110000,2,1,1,48,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,-1.5,1,36-50
310000,2,2,1,35,2,0,0,0,0,0,304991,311243,306314,258610,246491,198889,13019,11128,8407,8599,6833,5987,1,271089.6666666667,8995.5,311243,13019,0.8744827956989248,53973,1626538,0.03318274765176098,0.3333333333333333,1,26-35
20000,1,1,2,27,0,0,0,0,0,0,19115,18962,19298,19378,19717,15630,1404,1130,600,861,313,0,0,18683.333333333332,718.0,19717,1404,0.9341666666666666,4308,112100,0.0384299732381802,0.0,0,26-35
20000,1,2,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,-1.5,1,18-25
200000,1,3,2,52,0,0,0,0,0,0,110151,99530,98951,100914,103146,104993,3568,3585,3602,3848,3669,3784,0,102947.5,3676.0,110151,3848,0.5147375,22056,617685,0.03570752082372083,0.0,0,51+
180000,1,1,1,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,1,111480.33333333333,2461.8333333333335,163736,4655,0.6193351851851852,14771,668882,0.022083117799552087,0.0,0,36-50
50000,1,2,1,51,0,0,0,0,0,0,3347,3899,4503,5347,6375,7077,1000,1066,1300,1500,1200,134,1,5091.333333333333,1033.3333333333333,7077,1500,0.10182666666666666,6200,30548,0.2029592772030902,0.0,0,51+
60000,1,3,1,55,3,2,2,0,0,0,60521,61450,57244,28853,29510,26547,2504,7,1200,1200,1100,1500,0,44020.833333333336,1251.8333333333333,61450,2504,0.7336805555555556,7511,264125,0.028437292948414575,1.1666666666666667,3,51+
30000,2,1,2,23,1,-2,-2,-2,-1,-1,4000,5645,3508,-27,13744,5906,5645,3508,27,13771,5911,3024,0,5462.666666666667,5314.333333333333,13744,13771,0.1820888888888889,31886,32776,0.9728459848669758,-1.1666666666666667,1,18-25
240000,1,1,2,41,1,-1,-1,0,0,-1,95,2622,3301,3164,360,1737,2622,3301,0,360,1737,924,0,1879.8333333333333,1490.6666666666667,3301,3301,0.007832638888888889,8944,11279,0.7929781008954695,-0.3333333333333333,1,36-50
420000,1,2,1,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,0,224985.16666666666,8884.833333333334,253454,11326,0.5356789682539682,53309,1349911,0.03949075161251371,0.0,0,26-35
330000,1,3,1,46,0,0,0,0,0,0,227389,228719,229644,227587,227775,228203,8210,8095,8025,8175,8391,8200,0,228219.5,8182.666666666667,229644,8391,0.6915742424242424,49096,1369317,0.03585437119381414,0.0,0,36-50
30000,2,2,2,22,0,0,0,0,0,0,28452,26145,26712,25350,17603,-780,2000,1400,0,500,0,1560,0,20580.333333333332,910.0,28452,2000,0.686011111111111,5460,123482,0.044216970894543337,0.0,0,18-25
240000,1,2,1,34,0,0,0,2,2,2,10674,12035,13681,13269,14158,13891,1500,1800,0,1000,0,327,0,12951.333333333334,771.1666666666666,14158,1800,0.053963888888888895,4627,77708,0.05954341895300355,1.0,3,26-35
150000,1,1,2,27,0,0,0,0,0,0,17444,19342,22000,24614,27200,30229,2500,3000,3000,3000,3500,5000,0,23471.5,3333.3333333333335,30229,5000,0.15647666666666665,20000,140829,0.142016204048882,0.0,0,26-35
210000,2,2,1,33,0,0,0,0,0,0,7166,7997,8792,9189,4404,5708,1500,1500,1000,500,2000,546,0,7209.333333333333,1174.3333333333333,9189,2000,0.03433015873015873,7046,43256,0.16289069724431293,0.0,0,26-35
50000,2,3,1,51,-1,-1,-1,-1,-2,-2,752,300,5880,0,0,0,300,5880,0,0,0,0,1,1155.3333333333333,1030.0,5880,5880,0.023106666666666664,6180,6932,0.8915175995383727,-1.3333333333333333,0,51+
50000,1,1,2,24,0,0,0,0,0,0,50801,50143,49586,19430,19375,18995,2360,1700,1000,900,870,2130,0,34721.666666666664,1493.3333333333333,50801,2360,0.6944333333333332,8960,208330,0.04300868813901022,0.0,0,18-25
240000,1,1,2,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0.0,0,0,0.0,-1.5,1,36-50
180000,1,2,2,28,-1,-1,-1,-1,-1,-1,1832,0,832,332,416,416,0,416,332,500,3500,832,0,638.0,930.0,1832,3500,0.0035444444444444442,5580,3828,1.457680250783699,-1.0,0,26-35
50000,1,2,2,23,1,2,2,2,0,0,10131,10833,20583,19996,19879,18065,1000,10000,400,700,800,600,0,16581.166666666668,2250.0,20583,10000,0.3316233333333334,13500,99487,0.1356961211012494,1.1666666666666667,4,18-25
170000,1,2,2,29,-2,-2,-2,-2,-2,-2,12159,10000,10000,10000,9983,15846,10000,10000,10000,9983,15863,10000,0,11331.333333333334,10974.333333333334,15846,15863,0.06665490196078432,65846,67988,0.9684944401953286,-2.0,0,26-35
20000,1,1,2,29,-1,-1,-1,-1,0,-1,1199,15586,344,2340,6702,339,15586,344,2340,4702,339,330,0,4418.333333333333,3940.1666666666665,15586,15586,0.22091666666666665,23641,26510,0.8917766880422482,-0.8333333333333334,0,26-35
50000,1,1,2,28,0,0,0,0,0,3,4999,5913,7315,9195,10624,10138,1000,1500,2000,1583,1100,0,0,8030.666666666667,1197.1666666666667,10624,2000,0.16061333333333333,7183,48184,0.14907438153743982,0.5,1,26-35
170000,2,2,2,27,0,0,0,0,0,0,19269,20313,20852,17560,17918,9100,1661,1200,351,358,182,0,1,17502.0,625.3333333333334,20852,1661,0.1029529411764706,3752,105012,0.03572924999047728,0.0,0,26-35
200000,1,1,2,34,1,2,0,0,0,0,197236,176192,93069,135668,132233,59875,8000,5000,55500,5000,5000,8500,0,132378.83333333334,14500.0,197236,55500,0.6618941666666667,87000,794273,0.10953412743477368,0.5,2,26-35
80000,2,2,1,23,1,2,3,2,0,0,9168,10522,10205,9898,10123,12034,1650,0,0,379,2091,1,0,10325.0,686.8333333333334,12034,2091,0.1290625,4121,61950,0.06652138821630348,1.3333333333333333,4,18-25
260000,2,1,1,60,1,-2,-1,-1,-1,-1,-1100,-1100,21400,0,969,869,0,22500,0,969,1000,0,0,3506.3333333333335,4078.1666666666665,21400,22500,0.013485897435897436,24469,21038,1.16308584466204,-0.8333333333333334,1,51+
140000,1,2,1,32,0,0,0,0,2,0,86627,78142,68336,64648,58319,55251,3455,3110,5000,0,2100,2602,0,68553.83333333333,2711.1666666666665,86627,5000,0.4896702380952381,16267,411323,0.039547995127916506,0.3333333333333333,1,26-35
80000,1,1,2,25,0,0,0,0,0,0,42444,55744,43476,41087,41951,31826,30000,3000,6000,8000,2000,14000,0,42754.666666666664,10500.0,55744,30000,0.5344333333333333,63000,256528,0.24558722634566207,0.0,0,18-25
350000,1,1,2,41,1,-1,-1,-1,-1,-2,208,2906,1000,630,0,0,2906,1000,630,0,0,0,0,790.6666666666666,756.0,2906,2906,0.002259047619047619,4536,4744,0.9561551433389545,-0.8333333333333334,1,36-50
280000,2,2,1,56,0,0,0,0,0,0,208775,182350,132257,101783,177145,169311,8042,6700,5137,100000,7000,6321,0,161936.83333333334,22200.0,208775,100000,0.5783458333333333,133200,971621,0.13709049104537674,0.0,0,51+
30000,2,3,2,26,0,0,0,0,0,0,9014,10406,11427,11935,13084,14206,1700,1500,1000,1500,1500,1500,0,11678.666666666666,1450.0,14206,1700,0.38928888888888885,8700,70072,0.12415800890512615,0.0,0,26-35
140000,1,1,1,34,0,0,0,0,0,0,23944,28049,32073,43129,47086,48699,5000,5000,11885,5000,3000,5504,0,37163.333333333336,5898.166666666667,48699,11885,0.265452380952381,35389,222980,0.15870930128262625,0.0,0,26-35
200000,2,1,2,37,0,0,0,0,0,0,105420,102870,89643,90938,92505,94031,4000,3250,3250,3500,3560,5000,0,95901.16666666667,3760.0,105420,5000,0.47950583333333335,22560,575407,0.03920703084946829,0.0,0,36-50
200000,2,3,2,30,0,0,0,0,0,0,196031,196143,189524,167163,146975,122324,7300,7108,7680,6200,5000,4500,0,169693.33333333334,6298.0,196143,7680,0.8484666666666667,37788,1018160,0.0371140095859197,0.0,0,26-35
210000,1,3,1,45,2,3,4,4,5,6,115785,122904,129847,137277,145533,154105,10478,10478,11078,11078,11678,10478,1,134241.83333333334,10878.0,154105,11678,0.6392468253968254,65268,805451,0.08103286233426987,4.0,6,36-50
50000,1,3,1,57,3,2,0,0,0,0,12854,12362,13447,13427,13711,14083,0,1600,500,500,600,600,0,13314.0,633.3333333333334,14083,1600,0.26628,3800,79884,0.047568975013769964,0.8333333333333334,2,51+
30000,1,1,2,41,2,2,2,2,2,0,24357,27453,26718,28168,27579,28321,3500,0,2200,0,1200,1250,0,27099.333333333332,1358.3333333333333,28321,3500,0.9033111111111111,8150,162596,0.05012423429850673,1.6666666666666667,5,36-50
50000,1,2,2,27,2,-1,-1,-1,-1,2,390,390,780,216,1080,540,390,780,216,864,0,390,0,566.0,440.0,1080,864,0.01132,2640,3396,0.7773851590106007,0.0,2,26-35
290000,1,3,1,47,-1,-1,-1,-1,0,-1,1234,396,396,792,396,423,396,396,792,0,423,369,0,606.1666666666666,396.0,1234,792,0.002090229885057471,2376,3637,0.6532856750068738,-0.8333333333333334,0,36-50
250000,2,1,1,34,0,0,2,0,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,0,153157.0,6641.666666666667,160220,17994,0.612628,39850,918942,0.043365087241632225,0.3333333333333333,1,26-35
60000,2,2,1,46,0,0,0,0,0,0,21148,23803,24908,26034,26655,27756,3000,1500,1500,1000,1500,1500,0,25050.666666666668,1666.6666666666667,27756,3000,0.4175111111111111,10000,150304,0.06653182882691079,0.0,0,36-50
110000,2,1,2,27,0,0,0,0,0,0,101640,104795,104855,74737,76058,77254,5500,3900,3000,2900,3000,2800,0,89889.83333333333,3516.6666666666665,104855,5500,0.817180303030303,21100,539339,0.03912196225379585,0.0,0,26-35
370000,1,1,2,50,-2,-2,-2,-2,-2,-2,6093,15130,8204,15398,4792,13453,15383,8204,15413,4792,13453,4699,0,10511.666666666666,10324.0,15398,15413,0.02840990990990991,61944,63070,0.9821468209925479,-2.0,0,36-50
100000,1,2,1,27,-1,2,2,0,0,0,102349,96847,58824,29336,22979,-246,3166,0,1330,1398,12,50000,0,51681.5,9317.666666666666,102349,50000,0.516815,55906,310089,0.18029017475627965,0.5,2,26-35
90000,2,2,1,35,0,0,0,0,0,2,72112,73854,75526,77317,85852,88290,3500,3500,3652,10000,4000,0,0,78825.16666666667,4108.666666666667,88290,10000,0.8758351851851852,24652,472951,0.05212379295106681,0.3333333333333333,1,26-35
50000,2,2,2,22,0,0,0,0,0,0,28040,29092,29366,27737,28318,28806,1510,1442,982,1017,1277,567,0,28559.833333333332,1132.5,29366,1510,0.5711966666666667,6795,171359,0.03965359274972426,0.0,0,18-25
270000,1,2,2,37,0,0,0,0,0,0,37695,33397,30534,27598,26344,24641,5000,2000,3000,4000,3000,2000,0,30034.833333333332,3166.6666666666665,37695,5000,0.11124012345679012,19000,180209,0.10543313596990161,0.0,0,36-50
300000,2,1,2,30,-1,-1,-1,-1,-1,-1,688,3280,0,4340,2672,800,3288,0,4340,2672,800,746,0,1963.3333333333333,1974.3333333333333,4340,4340,0.006544444444444444,11846,11780,1.0056027164685908,-1.0,0,26-35
50000,2,2,2,22,-1,0,0,0,0,0,8567,15273,11650,7457,3115,7725,15000,1000,149,0,5000,10000,0,8964.5,5191.5,15273,15000,0.17929,31149,53787,0.5791176306542473,-0.16666666666666666,0,18-25
50000,2,1,2,24,1,-2,-2,-2,-2,-2,-709,-709,-709,-2898,-3272,-3272,0,0,0,0,0,0,1,-1928.1666666666667,0.0,-709,0,-0.03856333333333333,0,-11569,-0.0,-1.5,1,18-25
360000,1,1,2,29,1,-2,-1,-1,-2,-2,0,0,77,0,0,0,0,77,0,0,0,0,0,12.833333333333334,12.833333333333334,77,77,3.564814814814815e-05,77,77,1.0,-1.1666666666666667,1,26-35
130000,1,3,1,56,1,2,2,2,2,3,64617,65978,67282,68557,72796,71345,3000,3000,3000,5500,0,0,1,68429.16666666667,2416.6666666666665,72796,5500,0.5263782051282052,14500,410575,0.03531632466662607,2.0,6,51+
80000,1,1,2,30,-2,-1,0,0,0,0,6187,100,600,1438,1919,5380,504,500,1000,500,3500,0,0,2604.0,1000.6666666666666,6187,3500,0.03255,6004,15624,0.38428059395801334,-0.5,0,26-35
50000,1,2,2,30,1,2,0,0,0,2,48860,47801,48363,30221,22877,22361,0,1500,1000,2000,0,2000,0,36747.166666666664,1083.3333333333333,48860,2000,0.7349433333333333,6500,220483,0.029480730940707446,0.8333333333333334,3,26-35
20000,2,2,2,22,0,0,0,0,0,0,16001,12622,13221,13130,14034,14906,1212,1201,500,1500,1500,1000,0,13985.666666666666,1152.1666666666667,16001,1500,0.6992833333333333,6913,83914,0.08238196248540172,0.0,0,18-25
80000,2,2,1,29,0,0,2,0,0,0,77883,81811,80250,61467,10662,11486,5800,1000,600,400,1000,0,0,53926.5,1466.6666666666667,81811,5800,0.67408125,8800,323559,0.027197512663841836,0.3333333333333333,1,26-35
240000,1,1,2,37,-1,-1,2,0,0,-1,12212,26578,25331,26605,26279,1256,15000,0,2000,0,1256,65935,0,19710.166666666668,14031.833333333334,26605,65935,0.08212569444444445,84191,118261,0.7119084059833758,-0.16666666666666666,1,36-50
80000,2,3,2,35,0,-1,0,0,0,0,49608,12412,14873,17364,17770,17460,12500,6500,3000,2000,3000,2000,0,21581.166666666668,4833.333333333333,49608,12500,0.26976458333333336,29000,129487,0.2239607064801872,-0.16666666666666666,0,26-35
500000,2,1,1,47,0,0,0,0,0,0,56422,110616,110340,122967,108834,70064,70010,30357,30000,20000,52183,20000,0,96540.5,37091.666666666664,122967,70010,0.193081,222550,579243,0.38420835469742404,0.0,0,36-50
60000,2,2,1,24,0,0,0,0,0,0,58024,57891,48839,18971,19323,19395,2500,1600,3000,1000,737,2000,1,37073.833333333336,1806.1666666666667,58024,3000,0.6178972222222222,10837,222443,0.048718098569071625,0.0,0,18-25
20000,1,2,2,25,0,0,0,0,0,-1,10642,11677,13070,12280,1615,1620,1200,1593,601,135,1824,0,0,8484.0,892.1666666666666,13070,1824,0.4242,5353,50904,0.10515873015873016,-0.16666666666666666,0,18-25
100000,2,2,1,38,1,2,0,0,2,0,14483,13961,15323,16268,15868,16448,0,1600,1500,0,1000,1500,1,15391.833333333334,933.3333333333334,16448,1600,0.15391833333333335,5600,92351,0.06063821723641325,0.8333333333333334,3,36-50
360000,2,1,2,32,1,-1,-1,-1,-1,-1,2616,57077,5287,68445,13881,16240,57087,5295,68454,13889,16250,38313,0,27257.666666666668,33214.666666666664,68445,68454,0.07571574074074075,199288,163546,1.2185440181967153,-0.6666666666666666,1,26-35
200000,2,3,2,47,2,2,2,2,2,2,199436,202947,193936,196186,200162,189915,8214,7000,6800,7134,0,6836,1,197097.0,5997.333333333333,202947,8214,0.985485,35984,1182582,0.030428333933714535,2.0,6,36-50
130000,2,2,1,34,1,-1,0,0,0,0,0,5396,10270,13576,13864,14636,5396,5000,3500,501,1000,2000,0,9623.666666666666,2899.5,14636,5396,0.07402820512820513,17397,57742,0.3012884901804579,0.0,1,26-35
20000,2,2,2,31,1,5,4,4,3,2,21703,21087,21461,20835,20219,20487,0,1000,0,0,760,0,0,20965.333333333332,293.3333333333333,21703,1000,1.0482666666666667,1760,125792,0.013991350801322818,3.1666666666666665,6,26-35
310000,1,1,2,32,0,0,0,0,0,0,59901,62147,62102,65875,60387,43328,10020,6031,10057,5028,5060,4223,0,58956.666666666664,6736.5,65875,10057,0.1901827956989247,40419,353740,0.11426188726183072,0.0,0,26-35
60000,2,1,2,27,2,0,0,0,2,0,19625,20347,21669,23005,22499,22873,1342,1664,2000,0,900,846,1,21669.666666666668,1125.3333333333333,23005,2000,0.36116111111111115,6752,130018,0.05193127105477703,0.6666666666666666,2,26-35
180000,2,1,2,29,-1,-1,-1,-2,-1,0,11386,199,0,0,17227,17042,199,0,0,17227,341,5114,0,7642.333333333333,3813.5,17227,17227,0.04245740740740741,22881,45854,0.4989968159811576,-1.0,0,26-35
180000,2,1,2,24,-1,-1,2,0,0,-2,14670,22087,21282,10200,0,0,37867,0,200,0,0,0,0,11373.166666666666,6344.5,22087,37867,0.06318425925925926,38067,68239,0.5578481513504008,-0.3333333333333333,1,18-25
50000,1,2,1,36,0,0,0,0,-1,-1,47790,18114,18250,-14,72,658,2000,1000,2000,500,1000,20011,0,14145.0,4418.5,47790,20011,0.2829,26511,84870,0.31237186284906326,-0.3333333333333333,0,36-50
50000,2,1,2,24,1,2,2,2,2,2,36166,37188,37680,38462,39228,40035,1900,1400,1700,1532,1600,0,1,38126.5,1355.3333333333333,40035,1900,0.76253,8132,228759,0.035548328153209276,1.8333333333333333,6,18-25
150000,2,2,1,34,-2,-2,-2,-2,-2,-2,0,0,0,116,0,1500,0,0,116,0,1500,0,0,269.3333333333333,269.3333333333333,1500,1500,0.0017955555555555554,1616,1616,1.0,-2.0,0,26-35
20000,2,1,2,22,0,0,0,0,-1,0,18553,19446,19065,8332,18868,19247,1500,1032,541,20000,693,1000,0,17251.833333333332,4127.666666666667,19446,20000,0.8625916666666666,24766,103511,0.23925959559853544,-0.16666666666666666,0,18-25
500000,2,1,1,34,-2,-2,-2,-1,-1,-1,412,138,2299,1251,1206,1151,138,2299,1251,1206,1151,15816,0,1076.1666666666667,3643.5,2299,15816,0.0021523333333333334,21861,6457,3.3856280006194828,-1.5,0,26-35
30000,2,3,2,22,1,2,2,0,0,0,29010,29256,28122,29836,1630,0,1000,85,1714,104,0,0,1,19642.333333333332,483.8333333333333,29836,1714,0.6547444444444444,2903,117854,0.024632172009435405,0.8333333333333334,3,18-25
180000,2,1,1,38,-2,-2,-2,-2,-2,-2,750,0,0,0,0,0,0,0,0,0,0,0,0,125.0,0.0,750,0,0.0006944444444444445,0,750,0.0,-2.0,0,36-50
140000,1,1,2,31,0,0,2,0,0,2,27123,27299,17985,20225,27407,10833,25000,0,3000,7800,0,2500,0,21812.0,6383.333333333333,27407,25000,0.1558,38300,130872,0.2926523626138517,0.6666666666666666,2,26-35
140000,2,1,2,26,-1,0,-1,-1,-1,-1,13424,18000,13001,5818,13506,487,10000,13001,5841,13506,487,7004,0,10706.0,8306.5,18000,13506,0.07647142857142857,49839,64236,0.7758733420511863,-0.8333333333333334,0,26-35
120000,1,2,2,26,0,0,0,0,0,0,107314,110578,113736,116000,119131,122135,5000,5000,4152,5000,5000,5000,0,114815.66666666667,4858.666666666667,122135,5000,0.9567972222222223,29152,688894,0.04231710538921808,0.0,0,26-35
360000,2,2,1,48,0,0,0,0,0,0,226430,231878,234192,190211,173557,146511,9100,7300,5800,5600,5600,4100,0,200463.16666666666,6250.0,234192,9100,0.5568421296296296,37500,1202779,0.031177797417480686,0.0,0,36-50
20000,1,3,1,43,-1,-1,0,0,0,0,227,20351,20237,19339,19450,19337,22359,1305,1258,1459,3457,1700,0,16490.166666666668,5256.333333333333,20351,22359,0.8245083333333334,31538,98941,0.3187556220373758,-0.3333333333333333,0,36-50
100000,1,1,1,47,-1,-1,-1,-1,-1,-1,390,1473,390,390,390,0,1473,390,390,390,0,2380,0,505.5,837.1666666666666,1473,2380,0.005055,5023,3033,1.6561160567095286,-1.0,0,36-50
210000,2,2,1,41,-1,-1,-1,-1,-1,-1,3088,1586,343,3763,877,0,1586,343,3763,877,0,419,1,1609.5,1164.6666666666667,3763,3763,0.007664285714285715,6988,9657,0.723620171896034,-1.0,0,36-50
80000,2,2,2,24,0,0,0,0,0,0,81625,81554,79599,49552,49509,49568,3200,3000,2038,2000,1800,1800,1,65234.5,2306.3333333333335,81625,3200,0.81543125,13838,391407,0.035354503113127767,0.0,0,18-25
330000,2,1,1,50,-1,-1,-1,-1,-2,-2,8872,4337,2854,1690,0,1709,4345,2854,1702,0,1709,258,0,3243.6666666666665,1811.3333333333333,8872,4345,0.009829292929292929,10868,19462,0.5584215394101326,-1.3333333333333333,0,36-50
220000,1,1,2,24,0,0,0,-1,-1,-1,105607,108917,111520,8303,0,85632,5000,5050,8303,0,85632,0,0,69996.5,17330.833333333332,111520,85632,0.3181659090909091,103985,419979,0.24759571311898929,-0.5,0,18-25
210000,2,1,1,38,1,-2,-1,0,-1,-1,0,0,250,123,789,1222,0,250,0,789,1222,9616,1,397.3333333333333,1979.5,1222,9616,0.001892063492063492,11877,2384,4.981963087248322,-0.6666666666666666,1,36-50
40000,2,3,1,43,0,0,0,0,0,0,38257,38901,38103,36207,33138,31339,1700,1504,1200,1500,1500,1000,0,35990.833333333336,1400.6666666666667,38901,1700,0.8997708333333334,8404,215945,0.038917316909398224,0.0,0,36-50
30000,1,2,2,39,0,0,0,2,0,0,28347,28108,18388,12992,7736,8032,3036,2309,0,1000,2000,148,0,17267.166666666668,1415.5,28347,3036,0.5755722222222223,8493,103603,0.08197639064505854,0.3333333333333333,1,36-50
470000,1,2,2,27,2,2,2,2,0,0,296573,303320,307843,479978,305145,309959,13000,11001,0,10484,10838,10367,0,333803.0,9281.666666666666,479978,13000,0.7102191489361702,55690,2002818,0.027805821597369308,1.3333333333333333,4,26-35
30000,1,3,1,42,-1,-1,-1,-1,-1,2,390,390,390,240,1320,780,390,390,240,1470,0,0,0,585.0,415.0,1320,1470,0.0195,2490,3510,0.7094017094017094,-0.5,1,36-50
240000,2,2,1,36,1,-2,-2,-2,-2,-2,-946,-946,-946,-946,-946,-946,0,0,0,0,0,0,1,-946.0,0.0,-946,0,-0.003941666666666666,0,-5676,-0.0,-1.5,1,36-50
80000,1,2,2,36,2,0,0,0,0,0,79278,78501,78534,80016,76235,78245,3100,3500,3400,3000,3500,3000,0,78468.16666666667,3250.0,80016,3500,0.9808520833333334,19500,470809,0.04141806974802945,0.3333333333333333,1,36-50
110000,2,3,0,31,0,0,0,0,0,0,89989,84229,79288,73315,63818,63208,4000,5000,3000,3000,3000,8954,0,75641.16666666667,4492.333333333333,89989,8954,0.6876469696969697,26954,453847,0.05939005876429722,0.0,0,26-35
310000,2,1,2,38,-1,-1,-1,-1,-2,-2,1424,4542,126,0,0,0,4542,126,0,0,0,0,0,1015.3333333333334,778.0,4542,4542,0.003275268817204301,4668,6092,0.7662508207485227,-1.3333333333333333,0,36-50
360000,2,1,1,40,2,2,2,0,0,0,105167,115468,112157,114690,117845,120238,12000,0,5900,5000,4500,4700,1,114260.83333333333,5350.0,120238,12000,0.3173912037037037,32100,685565,0.04682269369060556,1.0,3,36-50
330000,2,3,2,45,0,0,0,0,0,0,335196,334954,335527,333860,335760,330121,12388,12378,12116,12450,12213,11678,0,334236.3333333333,12203.833333333334,335760,12450,1.0128373737373737,73223,2005418,0.03651258740073142,0.0,0,36-50
300000,2,2,2,35,0,0,0,0,0,0,291619,297268,205629,215827,208464,212508,12019,9006,17000,12000,9557,15000,0,238552.5,12430.333333333334,297268,17000,0.795175,74582,1431315,0.05210732787681258,0.0,0,26-35
320000,2,2,2,33,0,0,0,0,0,0,91653,94037,108597,65913,43805,33263,10042,18832,2117,2076,5045,3754,0,72878.0,6977.666666666667,108597,18832,0.22774375,41866,437268,0.09574448621897784,0.0,0,26-35
50000,2,3,2,37,1,3,2,0,0,0,52626,51537,49205,30394,30249,29957,0,24,1500,1000,1201,30592,1,40661.333333333336,5719.5,52626,30592,0.8132266666666668,34317,243968,0.14066189008394545,1.0,3,36-50
170000,2,1,2,28,0,0,0,0,0,0,130370,131199,128900,125514,127280,128839,6530,4860,22500,4820,4877,4962,0,128683.66666666667,8091.5,131199,22500,0.7569627450980393,48549,772102,0.06287899785261533,0.0,0,26-35
350000,1,3,1,44,-1,-1,-1,-1,-1,-2,3265,2686,1864,569,0,0,2686,1864,569,0,0,0,0,1397.3333333333333,853.1666666666666,3265,2686,0.003992380952380952,5119,8384,0.6105677480916031,-1.1666666666666667,0,36-50
20000,1,2,1,37,0,0,0,0,0,0,16455,16511,18902,18768,18650,19175,1609,3000,663,676,834,782,0,18076.833333333332,1260.6666666666667,19175,3000,0.9038416666666667,7564,108461,0.06973935331593845,0.0,0,36-50
50000,1,2,2,23,2,0,0,0,0,0,49758,48456,44116,21247,20066,18858,2401,2254,2004,704,707,1004,1,33750.166666666664,1512.3333333333333,49758,2401,0.6750033333333333,9074,202501,0.04480965526096167,0.3333333333333333,1,18-25
20000,2,3,2,24,1,2,0,0,0,0,19154,18165,17233,7630,1730,0,0,1333,500,100,0,3200,0,10652.0,855.5,19154,3200,0.5326,5133,63912,0.08031355613969207,0.5,2,18-25
